timestamp,ticker,regime,signal_type,price,level,strength,volume,volume_spike,dp_confirmed,reason
2025-10-17T20:44:37,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:44:37,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:45:37,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:45:37,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:46:38,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:46:38,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:47:39,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:47:39,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:48:39,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:48:39,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:49:40,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:49:40,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:50:40,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:50:40,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:51:40,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:51:40,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:52:41,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:52:41,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:53:41,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:53:41,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:54:41,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:54:41,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:55:42,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:55:42,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:56:42,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:56:42,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:57:43,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:57:43,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:58:44,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:58:44,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T20:59:44,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T20:59:44,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:00:45,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:00:45,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:01:45,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:01:45,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:02:45,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:02:45,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:03:46,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:03:46,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:04:46,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:04:46,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:05:47,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:05:47,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:06:47,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:06:47,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:07:48,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:07:48,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:08:48,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:08:48,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:09:48,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:09:48,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:10:49,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:10:49,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:11:49,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:11:49,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T21:12:49,SPY,CHOP,NO_SIGNAL,664.3900146484375,,,0,False,,"No breakout/reversal detected. Resistance: [665.6300048828125, 665.1400146484375], Support: [664.1500244140625, 664.2100219726562]"
2025-10-17T21:12:49,QQQ,CHOP,NO_SIGNAL,603.9299926757812,,,0,False,,"No breakout/reversal detected. Resistance: [605.3599853515625, 604.8699951171875], Support: [603.8499755859375, 603.8800048828125]"
2025-10-17T11:01:00,SPY,WARMING_UP,NONE,660.030029296875,,,276053,,,Insufficient history (1/20)
2025-10-17T11:01:00,QQQ,WARMING_UP,NONE,598.9000244140625,,,201238,,,Insufficient history (1/20)
2025-10-17T11:02:00,SPY,WARMING_UP,NONE,660.9998779296875,,,209866,,,Insufficient history (2/20)
2025-10-17T11:02:00,QQQ,WARMING_UP,NONE,600.010009765625,,,376591,,,Insufficient history (2/20)
2025-10-17T11:03:00,SPY,WARMING_UP,NONE,660.6400146484375,,,236234,,,Insufficient history (3/20)
2025-10-17T11:03:00,QQQ,WARMING_UP,NONE,599.6300048828125,,,248917,,,Insufficient history (3/20)
2025-10-17T11:04:00,SPY,WARMING_UP,NONE,660.989990234375,,,89760,,,Insufficient history (4/20)
2025-10-17T11:04:00,QQQ,WARMING_UP,NONE,599.989990234375,,,110035,,,Insufficient history (4/20)
2025-10-17T11:05:00,SPY,WARMING_UP,NONE,661.0900268554688,,,188487,,,Insufficient history (5/20)
2025-10-17T11:05:00,QQQ,WARMING_UP,NONE,600.1900024414062,,,403781,,,Insufficient history (5/20)
2025-10-17T11:06:00,SPY,WARMING_UP,NONE,661.4400024414062,,,146385,,,Insufficient history (6/20)
2025-10-17T11:06:00,QQQ,WARMING_UP,NONE,600.530029296875,,,195462,,,Insufficient history (6/20)
2025-10-17T11:07:00,SPY,WARMING_UP,NONE,661.2000122070312,,,400648,,,Insufficient history (7/20)
2025-10-17T11:07:00,QQQ,WARMING_UP,NONE,600.2999877929688,,,115678,,,Insufficient history (7/20)
2025-10-17T11:08:00,SPY,WARMING_UP,NONE,660.9199829101562,,,124710,,,Insufficient history (8/20)
2025-10-17T11:08:00,QQQ,WARMING_UP,NONE,599.969970703125,,,146825,,,Insufficient history (8/20)
2025-10-17T11:09:00,SPY,WARMING_UP,NONE,660.6099853515625,,,123666,,,Insufficient history (9/20)
2025-10-17T11:09:00,QQQ,WARMING_UP,NONE,599.6500244140625,,,116374,,,Insufficient history (9/20)
2025-10-17T11:10:00,SPY,WARMING_UP,NONE,660.8698120117188,,,0,,,Insufficient history (10/20)
2025-10-17T11:10:00,QQQ,WARMING_UP,NONE,599.840087890625,,,156411,,,Insufficient history (10/20)
2025-10-17T11:11:00,SPY,WARMING_UP,NONE,660.27001953125,,,176021,,,Insufficient history (11/20)
2025-10-17T11:11:00,QQQ,WARMING_UP,NONE,599.1900024414062,,,245269,,,Insufficient history (11/20)
2025-10-17T11:12:00,SPY,WARMING_UP,NONE,659.7899780273438,,,181626,,,Insufficient history (12/20)
2025-10-17T11:12:00,QQQ,WARMING_UP,NONE,598.7899780273438,,,179292,,,Insufficient history (12/20)
2025-10-17T11:13:00,SPY,WARMING_UP,NONE,659.6900024414062,,,123122,,,Insufficient history (13/20)
2025-10-17T11:13:00,QQQ,WARMING_UP,NONE,598.6099853515625,,,106275,,,Insufficient history (13/20)
2025-10-17T11:14:00,SPY,WARMING_UP,NONE,659.125,,,200256,,,Insufficient history (14/20)
2025-10-17T11:14:00,QQQ,WARMING_UP,NONE,598.02001953125,,,282338,,,Insufficient history (14/20)
2025-10-17T11:15:00,SPY,WARMING_UP,NONE,659.260009765625,,,237677,,,Insufficient history (15/20)
2025-10-17T11:15:00,QQQ,WARMING_UP,NONE,598.1400146484375,,,279788,,,Insufficient history (15/20)
2025-10-17T11:16:00,SPY,WARMING_UP,NONE,659.5050048828125,,,128781,,,Insufficient history (16/20)
2025-10-17T11:16:00,QQQ,WARMING_UP,NONE,598.4600219726562,,,243734,,,Insufficient history (16/20)
2025-10-17T11:17:00,SPY,WARMING_UP,NONE,659.9000244140625,,,193942,,,Insufficient history (17/20)
2025-10-17T11:17:00,QQQ,WARMING_UP,NONE,598.9000244140625,,,237651,,,Insufficient history (17/20)
2025-10-17T11:18:00,SPY,WARMING_UP,NONE,659.5999755859375,,,164163,,,Insufficient history (18/20)
2025-10-17T11:18:00,QQQ,WARMING_UP,NONE,598.5700073242188,,,155670,,,Insufficient history (18/20)
2025-10-17T11:19:00,SPY,WARMING_UP,NONE,659.273681640625,,,3663733,,,Insufficient history (19/20)
2025-10-17T11:19:00,QQQ,WARMING_UP,NONE,598.1699829101562,,,3231878,,,Insufficient history (19/20)
2025-10-17T11:20:00,SPY,CHOP,NO_SIGNAL,659.2000122070312,,,100539,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [659.125, 660.6099853515625]"
2025-10-17T11:20:00,QQQ,CHOP,NO_SIGNAL,598.0599975585938,,,110172,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [598.02001953125, 599.6300048828125]"
2025-10-17T11:21:00,SPY,CHOP,NO_SIGNAL,658.9199829101562,,,208422,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [659.125, 660.6099853515625]"
2025-10-17T11:21:00,QQQ,CHOP,NO_SIGNAL,597.6300048828125,,,147368,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [598.02001953125, 599.6300048828125]"
2025-10-17T11:22:00,SPY,CHOP,NO_SIGNAL,658.8699951171875,,,160186,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [659.125, 660.6099853515625]"
2025-10-17T11:22:00,QQQ,CHOP,NO_SIGNAL,597.5999755859375,,,166233,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [598.02001953125, 599.6300048828125]"
2025-10-17T11:23:00,SPY,CHOP,NO_SIGNAL,658.8400268554688,,,130504,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [659.125, 660.6099853515625]"
2025-10-17T11:23:00,QQQ,CHOP,NO_SIGNAL,597.4600219726562,,,98974,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [598.02001953125, 599.6300048828125]"
2025-10-17T11:24:00,SPY,CHOP,NO_SIGNAL,658.8699951171875,,,203818,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8400268554688, 659.125]"
2025-10-17T11:24:00,QQQ,CHOP,NO_SIGNAL,597.4400024414062,,,177004,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [598.02001953125, 599.6300048828125]"
2025-10-17T11:25:00,SPY,CHOP,NO_SIGNAL,658.8200073242188,,,135905,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8400268554688, 659.125]"
2025-10-17T11:25:00,QQQ,CHOP,NO_SIGNAL,597.489990234375,,,177767,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 598.02001953125]"
2025-10-17T11:26:00,SPY,CHOP,NO_SIGNAL,659.6699829101562,,,266481,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:26:00,QQQ,CHOP,NO_SIGNAL,598.27001953125,,,175082,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 598.02001953125]"
2025-10-17T11:27:00,SPY,CHOP,NO_SIGNAL,659.3300170898438,,,232180,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:27:00,QQQ,CHOP,NO_SIGNAL,597.8699951171875,,,237685,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 598.02001953125]"
2025-10-17T11:28:00,SPY,CHOP,NO_SIGNAL,659.0700073242188,,,80087,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:28:00,QQQ,CHOP,NO_SIGNAL,597.530029296875,,,89936,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 598.02001953125]"
2025-10-17T11:29:00,SPY,CHOP,NO_SIGNAL,659.4199829101562,,,253253,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:29:00,QQQ,CHOP,NO_SIGNAL,597.8699951171875,,,149572,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 597.530029296875]"
2025-10-17T11:30:00,SPY,CHOP,NO_SIGNAL,659.5599975585938,,,225794,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:30:00,QQQ,CHOP,NO_SIGNAL,598.0700073242188,,,173145,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 597.530029296875]"
2025-10-17T11:31:00,SPY,CHOP,NO_SIGNAL,659.1400146484375,,,409544,True,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:31:00,QQQ,CHOP,NO_SIGNAL,597.5562744140625,,,157487,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 597.530029296875]"
2025-10-17T11:32:00,SPY,CHOP,NO_SIGNAL,659.0999755859375,,,312529,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:32:00,QQQ,CHOP,NO_SIGNAL,597.47998046875,,,170636,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 597.530029296875]"
2025-10-17T11:33:00,SPY,CHOP,NO_SIGNAL,658.72998046875,,,154005,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.8200073242188, 658.8400268554688]"
2025-10-17T11:33:00,QQQ,CHOP,NO_SIGNAL,597.1300048828125,,,113716,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.4400024414062, 597.530029296875]"
2025-10-17T11:34:00,SPY,CHOP,NO_SIGNAL,659.030029296875,,,142854,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.72998046875, 658.8200073242188]"
2025-10-17T11:34:00,QQQ,CHOP,NO_SIGNAL,597.3900146484375,,,174164,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.1300048828125, 597.4400024414062]"
2025-10-17T11:35:00,SPY,CHOP,NO_SIGNAL,658.6099853515625,,,173808,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.72998046875, 658.8200073242188]"
2025-10-17T11:35:00,QQQ,CHOP,NO_SIGNAL,596.9498901367188,,,349459,True,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.1300048828125, 597.4400024414062]"
2025-10-17T11:36:00,SPY,CHOP,NO_SIGNAL,658.4199829101562,,,211308,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.72998046875, 658.8200073242188]"
2025-10-17T11:36:00,QQQ,CHOP,NO_SIGNAL,596.739990234375,,,238506,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [597.1300048828125, 597.4400024414062]"
2025-10-17T11:37:00,SPY,CHOP,NO_SIGNAL,658.77001953125,,,122992,False,,"No breakout/reversal detected. Resistance: [661.4400024414062, 660.9998779296875], Support: [658.4199829101562, 658.72998046875]"
2025-10-17T11:37:00,QQQ,CHOP,NO_SIGNAL,597.177001953125,,,175030,False,,"No breakout/reversal detected. Resistance: [600.530029296875, 600.010009765625], Support: [596.739990234375, 597.1300048828125]"
